src_kind,sink_kind,param_key,src_x,src_y,sink_x,sink_y,euclidean,manhattan,same_controller,same_rack,adjacent,cable_hops,is_outlier
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,35,1,11.045361,12,0,0,0,0,0
0,1,0,34,12,35,15,3.162278,4,1,1,0,0,0
0,1,0,34,12,37,2,10.440307,13,0,0,0,0,0
0,1,0,34,12,37,12,3.000000,3,1,1,0,0,0
0,1,0,34,13,30,0,13.601471,17,0,0,0,0,0
0,1,0,34,13,32,14,2.236068,3,1,1,0,0,0
0,1,0,34,13,33,13,1.000000,1,1,1,1,0,0
0,1,0,34,13,34,13,0.000000,0,1,1,0,0,0
0,1,0,34,13,34,13,0.000000,0,1,1,0,0,0
0,1,0,34,13,34,13,0.000000,0,1,1,0,0,0
0,1,0,34,13,37,0,13.341664,16,0,0,0,0,0
0,1,0,34,13,37,12,3.162278,4,1,1,0,0,0
0,1,0,34,14,30,3,11.704700,15,0,0,0,0,0
0,1,0,34,14,30,15,4.123106,5,1,1,0,0,0
0,1,0,34,14,31,12,3.605551,5,1,1,0,0,0
0,1,0,34,14,31,14,3.000000,3,1,1,0,0,0
0,1,0,34,14,32,15,2.236068,3,1,1,0,0,0
0,1,0,34,14,32,15,2.236068,3,1,1,0,0,0
0,1,0,34,14,34,12,2.000000,2,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,14,0.000000,0,1,1,0,0,0
0,1,0,34,14,34,15,1.000000,1,1,1,1,0,0
0,1,0,34,14,35,2,12.041595,13,0,0,0,0,0
0,1,0,34,14,37,2,12.369317,15,0,0,0,0,0
0,1,0,34,15,31,0,15.297059,18,0,0,0,0,0
0,1,0,34,15,31,1,14.317821,17,0,0,0,0,0
0,1,0,34,15,31,12,4.242641,6,1,1,0,0,0
0,1,0,34,15,32,12,3.605551,5,1,1,0,0,0
0,1,0,34,15,32,13,2.828427,4,1,1,0,0,0
0,1,0,34,15,33,12,3.162278,4,1,1,0,0,0
0,1,0,34,15,34,2,13.000000,13,0,0,0,0,0
0,1,0,34,15,34,14,1.000000,1,1,1,1,0,0
0,1,0,34,15,34,15,0.000000,0,1,1,0,0,0
0,1,0,34,15,34,15,0.000000,0,1,1,0,0,0
0,1,0,34,15,34,15,0.000000,0,1,1,0,0,0
0,1,0,34,15,34,15,0.000000,0,1,1,0,0,0
0,1,0,34,15,34,15,0.000000,0,1,1,0,0,0
0,1,0,34,15,36,15,2.000000,2,1,1,0,0,0
0,1,0,34,21,34,0,21.000000,21,1,1,0,0,0
0,1,0,34,29,33,15,14.035669,15,1,1,0,0,0
0,1,0,34,34,33,14,20.024984,21,0,0,0,0,0
0,1,0,34,38,30,14,24.331050,28,1,1,0,0,0
0,1,0,34,69,35,2,67.007462,68,0,0,0,0,0
0,1,0,34,82,35,1,81.006173,82,1,1,0,0,0
0,1,0,34,89,31,14,75.059976,78,1,1,0,0,0
0,1,0,35,0,30,1,5.099020,6,1,1,0,0,0
0,1,0,35,0,30,1,5.099020,6,1,1,0,0,0
0,1,0,35,0,30,1,5.099020,6,1,1,0,0,0
0,1,0,35,0,30,12,13.000000,17,0,0,0,0,0
0,1,0,35,0,31,3,5.000000,7,1,1,0,0,0
0,1,0,35,0,32,13,13.341664,16,0,0,0,0,0
0,1,0,35,0,34,2,2.236068,3,1,1,0,0,0
0,1,0,35,0,34,3,3.162278,4,1,1,0,0,0
0,1,0,35,0,34,3,3.162278,4,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,0,0.000000,0,1,1,0,0,0
0,1,0,35,0,35,13,13.000000,13,0,0,0,0,0
0,1,0,35,0,36,1,1.414214,2,1,1,0,0,0
0,1,0,35,0,36,3,3.162278,4,1,1,0,0,0
0,1,0,35,1,31,1,4.000000,4,1,1,0,0,0
0,1,0,35,1,33,12,11.180340,13,0,0,0,0,0
0,1,0,35,1,34,12,11.045361,12,0,0,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,35,1,0.000000,0,1,1,0,0,0
0,1,0,35,1,37,3,2.828427,4,1,1,0,0,0
0,1,0,35,2,30,0,5.385165,7,1,1,0,0,0
0,1,0,35,2,30,1,5.099020,6,1,1,0,0,0
0,1,0,35,2,30,13,12.083046,16,0,0,0,0,0
0,1,0,35,2,31,3,4.123106,5,1,1,0,0,0
0,1,0,35,2,31,12,10.770330,14,0,0,0,0,0
0,1,0,35,2,31,15,13.601471,17,0,0,0,0,0
0,1,0,35,2,32,1,3.162278,4,1,1,0,0,0
0,1,0,35,2,34,0,2.236068,3,1,1,0,0,0
0,1,0,35,2,35,2,0.000000,0,1,1,0,0,0
0,1,0,35,2,35,2,0.000000,0,1,1,0,0,0
0,1,0,35,2,35,2,0.000000,0,1,1,0,0,0
0,1,0,35,2,35,2,0.000000,0,1,1,0,0,0
0,1,0,35,3,30,0,5.830952,8,1,1,0,0,0
0,1,0,35,3,30,2,5.099020,6,1,1,0,0,0
0,1,0,35,3,30,13,11.180340,15,0,0,0,0,0
0,1,0,35,3,32,2,3.162278,4,1,1,0,0,0
0,1,0,35,3,32,3,3.000000,3,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,3,0.000000,0,1,1,0,0,0
0,1,0,35,3,35,12,9.000000,9,0,0,0,0,0
0,1,0,35,3,35,15,12.000000,12,0,0,0,0,0
0,1,0,35,3,36,20,17.029386,18,1,1,0,0,0
0,1,0,35,3,36,37,34.014703,35,0,0,0,0,0
0,1,0,35,12,30,12,5.000000,5,1,1,0,0,0
0,1,0,35,12,30,14,5.385165,7,1,1,0,0,0
0,1,0,35,12,33,13,2.236068,3,1,1,0,0,0
0,1,0,35,12,35,0,12.000000,12,0,0,0,0,0
0,1,0,35,12,35,12,0.000000,0,1,1,0,0,0
0,1,0,35,12,35,12,0.000000,0,1,1,0,0,0
0,1,0,35,12,35,12,0.000000,0,1,1,0,0,0
0,1,0,35,12,35,12,0.000000,0,1,1,0,0,0
0,1,0,35,12,35,14,2.000000,2,1,1,0,0,0
0,1,0,35,12,36,2,10.049876,11,0,0,0,0,0
0,1,0,35,12,36,15,3.162278,4,1,1,0,0,0
0,1,0,35,12,37,14,2.828427,4,1,1,0,0,0
0,1,0,35,12,37,15,3.605551,5,1,1,0,0,0
0,1,0,35,13,30,3,11.180340,15,0,0,0,0,0
0,1,0,35,13,31,1,12.649111,16,0,0,0,0,0
0,1,0,35,13,33,3,10.198039,12,0,0,0,0,0
0,1,0,35,13,33,13,2.000000,2,1,1,0,0,0
0,1,0,35,13,34,1,12.041595,13,0,0,0,0,0
0,1,0,35,13,34,1,12.041595,13,0,0,0,0,0
0,1,0,35,13,35,13,0.000000,0,1,1,0,0,0
0,1,0,35,13,35,13,0.000000,0,1,1,0,0,0
0,1,0,35,13,35,13,0.000000,0,1,1,0,0,0
0,1,0,35,13,35,13,0.000000,0,1,1,0,0,0
0,1,0,35,13,35,13,0.000000,0,1,1,0,0,0
0,1,0,35,14,30,1,13.928388,18,0,0,0,0,0
0,1,0,35,14,30,1,13.928388,18,0,0,0,0,0
0,1,0,35,14,30,1,13.928388,18,0,0,0,0,0
0,1,0,35,14,32,13,3.162278,4,1,1,0,0,0
0,1,0,35,14,33,2,12.165525,14,0,0,0,0,0
0,1,0,35,14,34,14,1.000000,1,1,1,1,0,0
0,1,0,35,14,35,1,13.000000,13,0,0,0,0,0
0,1,0,35,14,35,3,11.000000,11,0,0,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,14,0.000000,0,1,1,0,0,0
0,1,0,35,14,35,15,1.000000,1,1,1,1,0,0
0,1,0,35,15,30,0,15.811388,20,0,0,0,0,0
0,1,0,35,15,31,1,14.560220,18,0,0,0,0,0
0,1,0,35,15,31,22,8.062258,11,1,1,0,0,0
0,1,0,35,15,33,1,14.142136,16,0,0,0,0,0
0,1,0,35,15,33,2,13.152946,15,0,0,0,0,0
0,1,0,35,15,34,3,12.041595,13,0,0,0,0,0
0,1,0,35,15,34,12,3.162278,4,1,1,0,0,0
0,1,0,35,15,35,3,12.000000,12,0,0,0,0,0
0,1,0,35,15,35,12,3.000000,3,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,35,15,0.000000,0,1,1,0,0,0
0,1,0,35,15,36,0,15.033296,16,0,0,0,0,0
0,1,0,35,15,36,2,13.038405,14,0,0,0,0,0
0,1,0,35,22,37,14,8.246211,10,0,0,0,0,0
0,1,0,35,25,30,3,22.561028,27,1,1,0,0,0
0,1,0,35,25,30,12,13.928388,18,0,0,0,0,0
0,1,0,35,66,33,15,51.039201,53,1,1,0,0,0
0,1,0,36,0,30,1,6.082763,7,1,1,0,0,0
0,1,0,36,0,30,1,6.082763,7,1,1,0,0,0
0,1,0,36,0,30,2,6.324555,8,1,1,0,0,0
0,1,0,36,0,30,12,13.416408,18,0,0,0,0,0
0,1,0,36,0,32,3,5.000000,7,1,1,0,0,0
0,1,0,36,0,35,3,3.162278,4,1,1,0,0,0
0,1,0,36,0,35,27,27.018512,28,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,36,0,0.000000,0,1,1,0,0,0
0,1,0,36,0,37,14,14.035669,15,0,0,0,0,0
0,1,0,36,0,37,14,14.035669,15,0,0,0,0,0
0,1,0,36,0,37,108,108.004630,109,1,1,0,0,0
0,1,0,36,1,30,15,15.231546,20,0,0,0,0,0
0,1,0,36,1,31,3,5.385165,7,1,1,0,0,0
0,1,0,36,1,32,12,11.704700,15,0,0,0,0,0
0,1,0,36,1,32,14,13.601471,17,0,0,0,0,0
0,1,0,36,1,33,2,3.162278,4,1,1,0,0,0
0,1,0,36,1,33,13,12.369317,15,0,0,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,36,1,0.000000,0,1,1,0,0,0
0,1,0,36,1,37,14,13.038405,14,0,0,0,0,0
0,1,0,36,1,37,15,14.035669,15,0,0,0,0,0
0,1,0,36,2,30,3,6.082763,7,1,1,0,0,0
0,1,0,36,2,30,15,14.317821,19,0,0,0,0,0
0,1,0,36,2,31,13,12.083046,16,0,0,0,0,0
0,1,0,36,2,32,13,11.704700,15,0,0,0,0,0
0,1,0,36,2,33,13,11.401754,14,0,0,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,2,0.000000,0,1,1,0,0,0
0,1,0,36,2,36,14,12.000000,12,0,0,0,0,0
0,1,0,36,2,37,13,11.045361,12,0,0,0,0,0
0,1,0,36,2,37,14,12.041595,13,0,0,0,0,0
0,1,0,36,3,31,94,91.137259,96,0,0,0,0,0
0,1,0,36,3,33,1,3.605551,5,1,1,0,0,0
0,1,0,36,3,34,1,2.828427,4,1,1,0,0,0
0,1,0,36,3,34,13,10.198039,12,0,0,0,0,0
0,1,0,36,3,35,1,2.236068,3,1,1,0,0,0
0,1,0,36,3,35,12,9.055385,10,0,0,0,0,0
0,1,0,36,3,36,3,0.000000,0,1,1,0,0,0
0,1,0,36,3,36,3,0.000000,0,1,1,0,0,0
0,1,0,36,3,36,3,0.000000,0,1,1,0,0,0
0,1,0,36,3,36,3,0.000000,0,1,1,0,0,0
0,1,0,36,3,36,3,0.000000,0,1,1,0,0,0
0,1,0,36,3,36,15,12.000000,12,0,0,0,0,0
0,1,0,36,3,36,15,12.000000,12,0,0,0,0,0
0,1,0,36,3,36,15,12.000000,12,0,0,0,0,0
0,1,0,36,3,37,14,11.045361,12,0,0,0,0,0
0,1,0,36,7,37,14,7.071068,8,0,0,0,0,0
0,1,0,36,12,31,2,11.180340,15,0,0,0,0,0
0,1,0,36,12,32,15,5.000000,7,1,1,0,0,0
0,1,0,36,12,33,14,3.605551,5,1,1,0,0,0
0,1,0,36,12,35,0,12.041595,13,0,0,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,36,12,0.000000,0,1,1,0,0,0
0,1,0,36,12,37,2,10.049876,11,0,0,0,0,0
0,1,0,36,12,37,14,2.236068,3,1,1,0,0,0
0,1,0,36,13,30,14,6.082763,7,1,1,0,0,0
0,1,0,36,13,31,12,5.099020,6,1,1,0,0,0
0,1,0,36,13,32,3,10.770330,14,0,0,0,0,0
0,1,0,36,13,32,12,4.123106,5,1,1,0,0,0
0,1,0,36,13,32,14,4.123106,5,1,1,0,0,0
0,1,0,36,13,33,12,3.162278,4,1,1,0,0,0
0,1,0,36,13,33,13,3.000000,3,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,36,13,0.000000,0,1,1,0,0,0
0,1,0,36,13,37,3,10.049876,11,0,0,0,0,0
0,1,0,36,14,32,12,4.472136,6,1,1,0,0,0
0,1,0,36,14,34,0,14.142136,16,0,0,0,0,0
0,1,0,36,14,35,1,13.038405,14,0,0,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,36,14,0.000000,0,1,1,0,0,0
0,1,0,36,14,37,1,13.038405,14,0,0,0,0,0
0,1,0,36,15,30,3,13.416408,18,0,0,0,0,0
0,1,0,36,15,30,7,10.000000,14,0,0,0,0,0
0,1,0,36,15,30,37,22.803509,28,0,0,0,0,0
0,1,0,36,15,31,12,5.830952,8,1,1,0,0,0
0,1,0,36,15,32,2,13.601471,17,0,0,0,0,0
0,1,0,36,15,32,14,4.123106,5,1,1,0,0,0
0,1,0,36,15,33,1,14.317821,17,0,0,0,0,0
0,1,0,36,15,33,13,3.605551,5,1,1,0,0,0
0,1,0,36,15,33,14,3.162278,4,1,1,0,0,0
0,1,0,36,15,33,15,3.000000,3,1,1,0,0,0
0,1,0,36,15,33,15,3.000000,3,1,1,0,0,0
0,1,0,36,15,34,1,14.142136,16,0,0,0,0,0
0,1,0,36,15,34,14,2.236068,3,1,1,0,0,0
0,1,0,36,15,35,12,3.162278,4,1,1,0,0,0
0,1,0,36,15,36,13,2.000000,2,1,1,0,0,0
0,1,0,36,15,36,15,0.000000,0,1,1,0,0,0
0,1,0,36,15,37,3,12.041595,13,0,0,0,0,0
0,1,0,36,15,37,13,2.236068,3,1,1,0,0,0
0,1,0,36,18,31,2,16.763055,21,1,1,0,0,0
0,1,0,36,80,34,12,68.029405,70,1,1,0,0,0
0,1,0,36,81,37,1,80.006250,81,0,0,0,0,0
0,1,0,36,96,31,1,95.131488,100,0,0,0,0,0
0,1,0,37,0,30,3,7.615773,10,1,1,0,0,0
0,1,0,37,0,33,13,13.601471,17,0,0,0,0,0
0,1,0,37,0,33,15,15.524175,19,0,0,0,0,0
0,1,0,37,0,35,0,2.000000,2,1,1,0,0,0
0,1,0,37,0,35,1,2.236068,3,1,1,0,0,0
0,1,0,37,0,35,3,3.605551,5,1,1,0,0,0
0,1,0,37,0,36,3,3.162278,4,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,0,0.000000,0,1,1,0,0,0
0,1,0,37,0,37,2,2.000000,2,1,1,0,0,0
0,1,0,37,1,30,2,7.071068,8,1,1,0,0,0
0,1,0,37,1,30,2,7.071068,8,1,1,0,0,0
0,1,0,37,1,31,3,6.324555,8,1,1,0,0,0
0,1,0,37,1,31,14,14.317821,19,0,0,0,0,0
0,1,0,37,1,33,3,4.472136,6,1,1,0,0,0
0,1,0,37,1,33,56,55.145263,59,0,0,0,0,0
0,1,0,37,1,34,1,3.000000,3,1,1,0,0,0
0,1,0,37,1,34,12,11.401754,14,0,0,0,0,0
0,1,0,37,1,36,12,11.045361,12,0,0,0,0,0
0,1,0,37,1,37,1,0.000000,0,1,1,0,0,0
0,1,0,37,1,37,1,0.000000,0,1,1,0,0,0
0,1,0,37,1,37,1,0.000000,0,1,1,0,0,0
0,1,0,37,1,37,1,0.000000,0,1,1,0,0,0
0,1,0,37,1,37,1,0.000000,0,1,1,0,0,0
0,1,0,37,1,37,2,1.000000,1,1,1,1,0,0
0,1,0,37,2,31,12,11.661904,16,0,0,0,0,0
0,1,0,37,2,33,2,4.000000,4,1,1,0,0,0
0,1,0,37,2,33,3,4.123106,5,1,1,0,0,0
0,1,0,37,2,34,0,3.605551,5,1,1,0,0,0
0,1,0,37,2,34,13,11.401754,14,0,0,0,0,0
0,1,0,37,2,34,97,95.047357,98,0,0,0,0,0
0,1,0,37,2,35,3,2.236068,3,1,1,0,0,0
0,1,0,37,2,36,2,1.000000,1,1,1,1,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,2,0.000000,0,1,1,0,0,0
0,1,0,37,2,37,3,1.000000,1,1,1,1,0,0
0,1,0,37,3,32,3,5.000000,5,1,1,0,0,0
0,1,0,37,3,33,1,4.472136,6,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,3,0.000000,0,1,1,0,0,0
0,1,0,37,3,37,14,11.000000,11,0,0,0,0,0
0,1,0,37,5,33,12,8.062258,11,0,0,0,0,0
0,1,0,37,12,31,13,6.082763,7,1,1,0,0,0
0,1,0,37,12,33,12,4.000000,4,1,1,0,0,0
0,1,0,37,12,33,12,4.000000,4,1,1,0,0,0
0,1,0,37,12,33,15,5.000000,7,1,1,0,0,0
0,1,0,37,12,34,12,3.000000,3,1,1,0,0,0
0,1,0,37,12,35,15,3.605551,5,1,1,0,0,0
0,1,0,37,12,36,2,10.049876,11,0,0,0,0,0
0,1,0,37,12,36,3,9.055385,10,0,0,0,0,0
0,1,0,37,12,37,3,9.000000,9,0,0,0,0,0
0,1,0,37,12,37,12,0.000000,0,1,1,0,0,0
0,1,0,37,12,37,12,0.000000,0,1,1,0,0,0
0,1,0,37,12,37,12,0.000000,0,1,1,0,0,0
0,1,0,37,13,31,12,6.082763,7,1,1,0,0,0
0,1,0,37,13,32,0,13.928388,18,0,0,0,0,0
0,1,0,37,13,32,3,11.180340,15,0,0,0,0,0
0,1,0,37,13,35,0,13.152946,15,0,0,0,0,0
0,1,0,37,13,35,14,2.236068,3,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,13,37,13,0.000000,0,1,1,0,0,0
0,1,0,37,14,30,13,7.071068,8,1,1,0,0,0
0,1,0,37,14,32,13,5.099020,6,1,1,0,0,0
0,1,0,37,14,32,15,5.099020,6,1,1,0,0,0
0,1,0,37,14,33,1,13.601471,17,0,0,0,0,0
0,1,0,37,14,34,56,42.107007,45,0,0,0,0,0
0,1,0,37,14,36,26,12.041595,13,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,14,37,14,0.000000,0,1,1,0,0,0
0,1,0,37,15,30,0,16.552945,22,0,0,0,0,0
0,1,0,37,15,32,0,15.811388,20,0,0,0,0,0
0,1,0,37,15,32,12,5.830952,8,1,1,0,0,0
0,1,0,37,15,32,13,5.385165,7,1,1,0,0,0
0,1,0,37,15,33,12,5.000000,7,1,1,0,0,0
0,1,0,37,15,34,1,14.317821,17,0,0,0,0,0
0,1,0,37,15,34,12,4.242641,6,1,1,0,0,0
0,1,0,37,15,35,15,2.000000,2,1,1,0,0,0
0,1,0,37,15,37,15,0.000000,0,1,1,0,0,0
0,1,0,37,15,37,15,0.000000,0,1,1,0,0,0
0,1,0,37,15,37,15,0.000000,0,1,1,0,0,0
0,1,0,37,15,37,15,0.000000,0,1,1,0,0,0
0,1,0,37,15,37,15,0.000000,0,1,1,0,0,0
0,1,0,37,21,31,15,8.485281,12,0,0,0,0,0
0,1,0,37,30,35,1,29.068884,31,0,0,0,0,0
0,1,0,37,32,30,3,29.832868,36,1,1,0,0,0
0,1,0,37,45,34,14,31.144823,34,0,0,0,0,0
0,1,0,37,57,30,2,55.443665,62,0,0,0,0,0
0,1,0,37,59,34,13,46.097722,49,1,1,0,0,0
0,2,0,30,0,0,0,30.000000,30,0,1,0,0,0
0,2,0,30,0,0,0,30.000000,30,0,1,0,0,0
0,2,0,30,0,0,12,32.310989,42,0,0,0,0,0
0,2,0,30,0,0,12,32.310989,42,0,0,0,0,0
0,2,0,30,0,0,12,32.310989,42,0,0,0,0,0
0,2,0,30,1,0,0,30.016662,31,0,1,0,0,0
0,2,0,30,1,0,12,31.953091,41,0,0,0,0,0
0,2,0,30,1,0,12,31.953091,41,0,0,0,0,0
0,2,0,30,1,0,12,31.953091,41,0,0,0,0,0
0,2,0,30,2,0,0,30.066593,32,0,1,0,0,0
0,2,0,30,2,0,0,30.066593,32,0,1,0,0,0
0,2,0,30,2,0,12,31.622777,40,0,0,0,0,0
0,2,0,30,3,0,12,31.320920,39,0,0,0,0,0
0,2,0,30,3,0,12,31.320920,39,0,0,0,0,0
0,2,0,30,12,0,0,32.310989,42,0,0,0,0,0
0,2,0,30,12,0,0,32.310989,42,0,0,0,0,0
0,2,0,30,12,0,12,30.000000,30,0,1,0,0,0
0,2,0,30,12,0,12,30.000000,30,0,1,0,0,0
0,2,0,30,13,0,0,32.695565,43,0,0,0,0,0
0,2,0,30,13,0,12,30.016662,31,0,1,0,0,0
0,2,0,30,14,0,0,33.105891,44,0,0,0,0,0
0,2,0,30,15,0,0,33.541020,45,0,0,0,0,0
0,2,0,30,15,0,12,30.149627,33,0,1,0,0,0
0,2,0,30,15,0,12,30.149627,33,0,1,0,0,0
0,2,0,30,16,0,12,30.265492,34,0,1,0,0,0
0,2,0,30,36,0,12,38.418745,54,0,0,0,0,0
0,2,0,30,39,0,12,40.360872,57,0,1,0,0,0
